1.57447E+12,Europe/London,23. 11. 2019 0:22,23. 11. 2019 7:41,23. 11. 2019 8:00,7.33,0,  #home,10007,0,-1,6,0.4090909,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.57438E+12,Europe/London,22. 11. 2019 0:44,22. 11. 2019 6:35,22. 11. 2019 7:00,5.85,0,  #home,10007,0,-1,8,0.5492958,-5
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.5743E+12,Europe/London,21. 11. 2019 0:43,21. 11. 2019 7:15,21. 11. 2019 7:00,6.52,0,  #home,10007,0,-1,5,0.443038,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.57421E+12,Europe/London,20. 11. 2019 0:27,20. 11. 2019 6:59,20. 11. 2019 7:00,6.53,0,  #home,10007,0,-1,5,0.35443038,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.57412E+12,Europe/London,19. 11. 2019 0:24,19. 11. 2019 6:56,19. 11. 2019 7:25,6.53,0, #home,10007,0,-1,-1,-2,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.57404E+12,Europe/London,18. 11. 2019 0:30,18. 11. 2019 7:08,18. 11. 2019 7:05,6.64,3.75,  #home,10007,0,-1,6,0.45,-5
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.57395E+12,Europe/London,17. 11. 2019 0:52,17. 11. 2019 7:45,17. 11. 2019 7:40,6.89,0,  #home,10007,0,-1,6,0.61445785,-10
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.57378E+12,Europe/London,15. 11. 2019 0:09,15. 11. 2019 8:01,15. 11. 2019 7:40,7.87,0, #home,10007,0,-1,-1,-2,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.57369E+12,Europe/London,14. 11. 2019 0:50,14. 11. 2019 7:10,14. 11. 2019 7:10,6.34,0,  #home,10007,0,-1,9,0.8051948,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.57361E+12,Europe/London,13. 11. 2019 0:41,13. 11. 2019 6:57,13. 11. 2019 7:10,6.27,0, #fullmoon  #home,10007,0,-1,7,0.46052632,-10
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.57352E+12,Europe/London,12. 11. 2019 0:58,12. 11. 2019 7:13,12. 11. 2019 7:30,6.25,0, #fullmoon   #home,10007,0,-1,4,0.35526314,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.57343E+12,Europe/London,11. 11. 2019 0:12,11. 11. 2019 7:03,11. 11. 2019 7:30,6.85,4.25,  #home,10007,0,-1,7,0.56626505,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.57335E+12,Europe/London,10. 11. 2019 1:49,10. 11. 2019 8:02,10. 11. 2019 8:30,6.22,0,  #home,10007,0,-1,4,0.4,-5
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.57317E+12,Europe/London,08. 11. 2019 0:23,08. 11. 2019 6:54,08. 11. 2019 7:20,6.52,0,  #home,10007,0,-1,6,0.443038,-5
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.57291E+12,Europe/London,04. 11. 2019 23:53,05. 11. 2019 7:39,05. 11. 2019 8:05,7.77,0,  #home,10007,0,-1,1,0.79787236,-5
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.57283E+12,Europe/London,04. 11. 2019 0:52,04. 11. 2019 7:12,04. 11. 2019 7:15,6.32,0,  #home,10007,0,-1,4,0.27631578,-11
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.57274E+12,Europe/London,03. 11. 2019 0:37,03. 11. 2019 7:58,03. 11. 2019 8:15,7.36,3.75,  #home,10007,0,-1,6,0.37078652,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.57266E+12,Europe/London,02. 11. 2019 0:57,02. 11. 2019 8:29,02. 11. 2019 8:15,7.53,4,  #home,10007,0,-1,3,0.25274727,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.57257E+12,Europe/London,01. 11. 2019 0:59,01. 11. 2019 8:04,01. 11. 2019 8:15,7.09,0,  #home,10007,0,-1,7,0.4883721,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.57248E+12,Europe/London,31. 10. 2019 0:53,31. 10. 2019 6:59,31. 10. 2019 7:10,6.1,4.5,  #home,10007,0,-1,5,0.44594595,-5
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.5724E+12,Europe/London,30. 10. 2019 0:38,30. 10. 2019 6:43,30. 10. 2019 7:10,6.09,3.75,  #home,10007,0,-1,4,0.2837838,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.57231E+12,Europe/London,29. 10. 2019 0:28,29. 10. 2019 8:05,29. 10. 2019 8:10,7.63,0, #home,10007,0,-1,7,0.38043478,-9
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.57222E+12,Europe/London,28. 10. 2019 1:01,28. 10. 2019 8:12,28. 10. 2019 8:30,7.19,0, #newmoon  #home,10007,0,-1,5,0.35632184,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.57205E+12,Europe/London,26. 10. 2019 2:03,26. 10. 2019 9:05,26. 10. 2019 9:10,7.04,0, #home,10007,0,-1,-1,-2,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.57197E+12,Europe/London,25. 10. 2019 2:22,25. 10. 2019 8:55,25. 10. 2019 9:10,6.54,0,  #home,10007,0,-1,5,0.42857143,-14
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.57187E+12,Europe/London,24. 10. 2019 0:34,24. 10. 2019 6:53,24. 10. 2019 7:10,6.32,0,  #home,10007,0,-1,7,0.47368422,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.57179E+12,Europe/London,23. 10. 2019 0:29,23. 10. 2019 7:04,23. 10. 2019 7:10,6.58,0,  #home,10007,0,-1,7,0.46835443,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.5717E+12,Europe/London,22. 10. 2019 0:50,22. 10. 2019 8:05,22. 10. 2019 8:20,7.25,0,  #home,10007,0,-1,5,0.26136363,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.57144E+12,Europe/London,19. 10. 2019 0:52,19. 10. 2019 8:28,19. 10. 2019 8:28,7.6,0,Manually added,10007,-1,-1,-1,-1,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.57127E+12,Europe/London,17. 10. 2019 2:06,17. 10. 2019 7:22,17. 10. 2019 7:22,5.27,0,Manually added,10007,-1,-1,-1,-1,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.56928E+12,Europe/London,23. 09. 2019 23:51,24. 09. 2019 7:40,24. 09. 2019 8:00,7.81,4.25, #watch   #geo1,10007,0,-1,9,0.29787233,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.56893E+12,Europe/London,19. 09. 2019 23:50,20. 09. 2019 8:28,02. 10. 2019 0:31,8.62,3.75,,10007,0,-1,4,0.24038461,-6
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.56539E+12,Europe/London,10. 08. 2019 0:02,10. 08. 2019 8:05,12. 08. 2019 7:47,8.05,3.5,,10007,0,-1,7,0.3298969,-5
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.56133E+12,Europe/London,23. 06. 2019 22:46,24. 06. 2019 6:52,24. 06. 2019 6:30,8.1,0,,10007,0,-1,8,0.4489796,-4
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.56089E+12,Europe/London,18. 06. 2019 22:53,19. 06. 2019 6:43,19. 06. 2019 6:30,7.84,0,,10007,0,-1,7,0.42105263,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.56029E+12,Europe/London,11. 06. 2019 23:35,12. 06. 2019 6:38,12. 06. 2019 6:30,7.04,0,,10007,0,-1,8,0.62352943,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55969E+12,Europe/London,04. 06. 2019 23:06,05. 06. 2019 6:24,05. 06. 2019 6:30,7.31,0,,10007,0,-1,9,0.47727272,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55951E+12,Europe/London,02. 06. 2019 22:55,03. 06. 2019 6:39,03. 06. 2019 6:30,7.73,0, #newmoon,10007,0,-1,8,0.56989247,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55865E+12,Europe/London,23. 05. 2019 22:56,24. 05. 2019 6:38,24. 05. 2019 6:38,7.69,0,  #geo1,10007,0,-1,7,0.50537634,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.5577E+12,Europe/London,12. 05. 2019 22:24,13. 05. 2019 8:09,24. 05. 2019 23:05,9.74,4.25,  #geo1,10007,0,-1,11,0.5811966,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55744E+12,Europe/London,09. 05. 2019 22:53,10. 05. 2019 6:39,10. 05. 2019 6:38,7.76,4.25,  #geo1,10007,0,-1,6,0.3723404,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55735E+12,Europe/London,08. 05. 2019 23:19,09. 05. 2019 6:54,09. 05. 2019 6:38,7.58,4.25,,10007,0,-1,7,0.42391303,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55727E+12,Europe/London,07. 05. 2019 23:52,08. 05. 2019 6:56,08. 05. 2019 6:38,7.08,3.75,  #geo1,10007,0,-1,4,0.34117648,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55718E+12,Europe/London,06. 05. 2019 23:08,07. 05. 2019 6:52,07. 05. 2019 6:38,7.73,4,  #geo1,10007,0,-1,10,0.5483871,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55701E+12,Europe/London,04. 05. 2019 23:46,05. 05. 2019 8:38,06. 05. 2019 6:38,8.88,4.25, #newmoon   #geo1,10007,0,-1,10,0.45794392,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55692E+12,Europe/London,03. 05. 2019 23:36,04. 05. 2019 8:17,06. 05. 2019 6:38,8.68,3.75,,10007,0,-1,10,0.46666667,-1
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55684E+12,Europe/London,02. 05. 2019 23:22,03. 05. 2019 6:44,03. 05. 2019 6:38,7.36,3.25,  #geo1,10007,0,-1,7,0.42696628,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55675E+12,Europe/London,01. 05. 2019 23:06,02. 05. 2019 6:56,02. 05. 2019 6:38,7.84,4,  #geo1,10007,0,-1,7,0.36842105,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55666E+12,Europe/London,30. 04. 2019 23:11,01. 05. 2019 6:58,01. 05. 2019 6:38,7.79,4.25,  #geo1,10007,0,-1,6,0.34042552,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55658E+12,Europe/London,29. 04. 2019 23:03,30. 04. 2019 6:54,30. 04. 2019 6:38,7.86,4,,10007,0,-1,5,0.36842105,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55649E+12,Europe/London,28. 04. 2019 22:26,29. 04. 2019 6:39,29. 04. 2019 6:38,8.22,4.25,  #geo1,10007,0,-1,8,0.4949495,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55641E+12,Europe/London,27. 04. 2019 23:46,28. 04. 2019 8:48,29. 04. 2019 6:38,9.03,3.75,  #geo1,10007,0,-1,10,0.5045872,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55632E+12,Europe/London,26. 04. 2019 23:38,27. 04. 2019 8:49,29. 04. 2019 6:38,9.18,3,  #geo1,10007,0,-1,10,0.45945945,-5
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55623E+12,Europe/London,25. 04. 2019 23:20,26. 04. 2019 6:44,26. 04. 2019 6:38,7.41,4.5,  #geo1,10007,0,-1,9,0.5280899,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55614E+12,Europe/London,24. 04. 2019 22:37,25. 04. 2019 6:45,25. 04. 2019 6:38,8.13,4,  #geo1,10007,0,-1,5,0.24489796,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55606E+12,Europe/London,23. 04. 2019 23:12,24. 04. 2019 6:50,24. 04. 2019 6:38,7.64,3.75,  #geo1,10007,0,-1,7,0.39130434,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55563E+12,Europe/London,19. 04. 2019 0:06,19. 04. 2019 8:02,19. 04. 2019 8:00,7.93,4, #fullmoon       #geo1,10007,0,-1,9,0.46875,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55554E+12,Europe/London,17. 04. 2019 23:35,18. 04. 2019 8:02,18. 04. 2019 8:00,8.44,4.25,  #geo1,10007,0,-1,8,0.39215687,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55546E+12,Europe/London,17. 04. 2019 0:21,17. 04. 2019 7:53,17. 04. 2019 8:00,7.54,4,  #geo1,10007,0,-1,8,0.45054945,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55537E+12,Europe/London,15. 04. 2019 23:46,16. 04. 2019 8:00,16. 04. 2019 8:00,8.23,4,  #geo1,10007,0,-1,9,0.4949495,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55528E+12,Europe/London,14. 04. 2019 23:25,15. 04. 2019 7:55,15. 04. 2019 8:00,8.51,0,  #geo1,10007,0,-1,7,0.3106796,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.5552E+12,Europe/London,14. 04. 2019 0:09,14. 04. 2019 8:39,15. 04. 2019 8:00,8.51,3.75,  #geo1,10007,0,-1,9,0.46601942,-4
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55511E+12,Europe/London,13. 04. 2019 0:03,13. 04. 2019 8:33,15. 04. 2019 8:00,8.49,3.5,  #geo1,10007,0,-1,9,0.60784316,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55502E+12,Europe/London,11. 04. 2019 23:56,12. 04. 2019 7:52,12. 04. 2019 8:00,7.93,3.75,  #geo1,10007,0,-1,6,0.40625,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55493E+12,Europe/London,10. 04. 2019 23:17,11. 04. 2019 7:53,11. 04. 2019 8:00,8.59,4.5,  #geo1,10007,0,-1,10,0.44230768,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55485E+12,Europe/London,09. 04. 2019 23:05,10. 04. 2019 7:55,10. 04. 2019 8:00,8.83,4.5,  #geo1,10007,0,-1,9,0.4528302,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55468E+12,Europe/London,07. 04. 2019 23:29,08. 04. 2019 7:54,08. 04. 2019 8:00,8.42,3,  #geo1,10007,0,-1,8,0.39215687,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55459E+12,Europe/London,06. 04. 2019 23:04,07. 04. 2019 8:45,08. 04. 2019 8:00,9.68,4.25,,10005,-1,-1,8,0.31623933,-5
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55451E+12,Europe/London,06. 04. 2019 0:03,06. 04. 2019 8:35,08. 04. 2019 8:00,8.54,3.25, #newmoon,10005,-1,-1,9,0.37864077,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55433E+12,Europe/London,03. 04. 2019 23:37,04. 04. 2019 7:57,04. 04. 2019 8:00,8.33,4.25,,10005,-1,-1,9,0.54,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55424E+12,Europe/London,02. 04. 2019 22:44,03. 04. 2019 6:51,03. 04. 2019 6:38,8.12,4.25,,10005,-1,-1,10,0.53061223,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55416E+12,Europe/London,01. 04. 2019 23:19,02. 04. 2019 6:54,02. 04. 2019 6:38,7.59,3,,10005,-1,-1,7,0.36956522,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55407E+12,Europe/London,31. 03. 2019 22:34,01. 04. 2019 6:57,01. 04. 2019 6:38,8.37,3.75,,10005,-1,-1,9,0.5049505,-4
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55399E+12,Europe/London,30. 03. 2019 23:36,31. 03. 2019 8:44,31. 03. 2019 8:30,8.13,4,,10005,-1,-1,8,0.37755102,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.5539E+12,Europe/London,30. 03. 2019 0:04,30. 03. 2019 8:33,01. 04. 2019 6:38,8.48,0,,10005,-1,-1,7,0.38235295,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55382E+12,Europe/London,28. 03. 2019 23:21,29. 03. 2019 6:50,29. 03. 2019 6:38,7.49,4.25,,10005,-1,-1,5,0.42222223,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55373E+12,Europe/London,27. 03. 2019 22:52,28. 03. 2019 6:54,28. 03. 2019 6:38,8.03,4,,10005,-1,-1,9,0.53608245,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55364E+12,Europe/London,26. 03. 2019 23:19,27. 03. 2019 6:51,27. 03. 2019 6:38,7.53,4.25,,10005,-1,-1,9,0.43956044,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55356E+12,Europe/London,25. 03. 2019 23:14,26. 03. 2019 6:37,26. 03. 2019 6:38,7.37,4,,10005,-1,-1,5,0.35955057,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55347E+12,Europe/London,24. 03. 2019 23:24,25. 03. 2019 6:55,25. 03. 2019 6:38,7.52,4.25,,10005,-1,-1,8,0.4945055,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55339E+12,Europe/London,23. 03. 2019 23:51,24. 03. 2019 9:20,25. 03. 2019 6:38,9.49,0,,10005,-1,-1,14,0.5263158,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.5533E+12,Europe/London,22. 03. 2019 23:50,23. 03. 2019 8:48,25. 03. 2019 6:38,8.97,0,,10005,-1,-1,9,0.5277778,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55321E+12,Europe/London,21. 03. 2019 22:47,22. 03. 2019 6:55,22. 03. 2019 6:38,8.13,4.25,,10005,-1,-1,10,0.5,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55312E+12,Europe/London,20. 03. 2019 23:11,21. 03. 2019 6:57,21. 03. 2019 6:38,7.76,4.25, #fullmoon,10005,-1,-1,9,0.5,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55304E+12,Europe/London,19. 03. 2019 23:23,20. 03. 2019 6:54,20. 03. 2019 6:38,7.52,4,,10005,-1,-1,9,0.47252747,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55295E+12,Europe/London,18. 03. 2019 23:15,19. 03. 2019 6:57,19. 03. 2019 6:38,7.71,4,,10005,-1,-1,8,0.516129,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55287E+12,Europe/London,17. 03. 2019 23:27,18. 03. 2019 6:55,18. 03. 2019 6:38,7.46,4,,10005,-1,-1,8,0.45555556,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55278E+12,Europe/London,16. 03. 2019 23:16,17. 03. 2019 8:53,18. 03. 2019 6:38,9.62,4.25,,10005,-1,-1,10,0.45689654,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55269E+12,Europe/London,15. 03. 2019 23:19,16. 03. 2019 9:16,18. 03. 2019 6:38,9.95,0,,10005,-1,-1,12,0.425,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.5526E+12,Europe/London,14. 03. 2019 23:03,15. 03. 2019 6:52,15. 03. 2019 6:38,7.82,4,,10005,-1,-1,10,0.4680851,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55252E+12,Europe/London,13. 03. 2019 23:24,14. 03. 2019 6:57,14. 03. 2019 6:38,7.56,3.75,,10005,-1,-1,8,0.6813187,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55243E+12,Europe/London,12. 03. 2019 22:42,13. 03. 2019 6:54,13. 03. 2019 6:38,8.2,3.75,,10005,-1,-1,9,0.4040404,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55235E+12,Europe/London,11. 03. 2019 23:10,12. 03. 2019 6:38,12. 03. 2019 6:38,7.47,3.75,,10005,-1,-1,5,0.62222224,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55226E+12,Europe/London,10. 03. 2019 23:28,11. 03. 2019 6:59,11. 03. 2019 6:38,7.51,4.25,,10005,-1,-1,7,0.42857143,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55209E+12,Europe/London,08. 03. 2019 23:05,09. 03. 2019 8:20,11. 03. 2019 6:38,9.24,4,,10005,-1,-1,8,0.4144144,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.552E+12,Europe/London,07. 03. 2019 22:50,08. 03. 2019 6:53,08. 03. 2019 6:38,8.06,4,,10005,-1,-1,6,0.30927834,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55183E+12,Europe/London,05. 03. 2019 23:06,06. 03. 2019 6:56,06. 03. 2019 6:38,7.83,0, #newmoon,10005,-1,-1,7,0.4574468,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55174E+12,Europe/London,04. 03. 2019 23:50,05. 03. 2019 6:56,05. 03. 2019 6:38,7.11,3.75,,10005,-1,-1,4,0.3139535,-4
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55166E+12,Europe/London,03. 03. 2019 23:33,04. 03. 2019 6:57,04. 03. 2019 6:38,7.4,3.75,,10005,-1,-1,4,0.23595506,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
